order_date,customer_id,gender,product,category,quantity,unit_price,payment_method,region,country,latitude,longitude
2024-01-29,07-7203349,Male,Homestyle Beef Stew,Food - Canned Soups,0.8121433277,7.99,,,Kenya,,34.4530968
2024-12-20,49-2923342,Female,Hummus Trio Pack,Food - Snacks,20.6381281187,5.49,americanexpress,,Kenya,-1.1748105,36.8304102
2024-10-27,85-2691183,Female,Natural Fruit Snacks,Food - Snacks,2.0463150564,3.99,,,Kenya,,37.2784835
2024-03-08,30-7117647,Male,Compressible Packing Cubes,Travel,4.4420276607,29.99,,,Kenya,,36.7018311
2023-10-28,86-7238356,Female,Sparkling Blood Orange Soda,Food - Beverages,15.931954977,1.99,bankcard,,Kenya,0.355636,
2025-10-22,32-3231279,Female,Multi-Port USB Hub,,1.4098181152,19.99,instapayment,,Kenya,-0.7134403,
2024-03-02,58-3426232,Female,Toilet Paper (12 rolls),Food - Household,22.8244068571,8.99,,,Kenya,0.490107,
2025-03-27,83-3516053,Female,Thai Peanut Noodles,Food - Pasta,6.8276992721,4.99,visa,,Kenya,,36.7442377
2025-08-28,83-5606193,Male,Jump Rope with Counter,,7.4744635084,12.99,,,Kenya,,
2024-03-24,08-7391996,Male,LED Strip Lights,Home,0.0667698812,19.99,instapayment,,Kenya,0.2827307,34.7518631
2024-08-24,42-6012697,Female,Eco-Friendly Cleaning Cloths,Home,7.397616717,12.99,,,Kenya,,
2025-02-05,84-4695730,Female,Honeycrisp Apple Chips,Food - Snacks,6.6760894599,3.49,americanexpress,,Kenya,-3.5106508,39.9093269
2025-04-12,92-1424916,Male,Dill Pickle Chips,Food - Condiments,36.3499129211,2.29,mastercard,,Kenya,,35.1103736
2025-02-22,88-9407761,Female,Maxi Wrap Dress,Clothing - Dresses,8.9336785736,49.99,bankcard,,Kenya,0.0351644,
2025-04-29,71-2497154,Female,Cheesy Broccoli Soup Mix,Food - Soups,35.2466039539,2.99,,,Kenya,,
2024-06-14,91-3394107,Female,Rain Jacket,Clothing,1.8406603771,64.99,,,Kenya,-1.2816645,36.8458837
2024-04-16,28-9859301,Male,Foot Spa Bath Massager,Health,25.6054258473,59.99,mastercard,,Kenya,-1.1748105,
2025-10-15,48-7947291,Male,Graphic Tee,Clothing,4.5943831854,19.99,,,Kenya,,36.8458837
2024-08-12,76-2888687,Male,Kitchen Scale,Kitchen,1.8933067747,19.99,instapayment,,Kenya,-0.5388381,37.4596409
2025-02-12,59-8200796,Male,Portable Air Purifier,Health,5.6098223548,69.99,bankcard,,Kenya,,35.6040785
2024-10-11,25-0213369,Male,Reversible Swimming Pool Lounger,Outdoor,1.2345820254,34.99,,,Kenya,-0.5388381,37.4596409
2024-02-25,,Male,Marinated Artichokes,Food - Vegetables,16.495478115,3.79,americanexpress,,Kenya,0.636206,
2025-02-04,21-1509352,Male,Warm Wool Sweater,Clothing - Tops,4.1716543,59.99,,,Kenya,-0.3688967,35.286286
2024-04-01,45-5541187,Male,Salt and Pepper Grinder Set,Kitchen,5.7522536378,19.99,mastercard,,Kenya,-3.5106508,
2023-10-28,46-4664272,Female,Smart Fitness Scale,Fitness,13.4243696035,49.99,,,Kenya,-0.4277809,
2025-05-05,11-8504903,Male,Sliced Bread,Food - Bakery,0.1233219019,2.99,mastercard,,Kenya,,36.3775152
2025-02-20,22-2915207,Female,Herb Seasoned Rice,Food - Sides,6.2061251021,2.99,visa,,Kenya,,
2025-02-11,67-5686918,Female,Pet Bed with Removable Cover,Pets,31.554073146,49.99,,,Kenya,0.6812449,
2025-02-16,42-3776698,Male,Flavored Rice Cakes,Food - Snacks,4.2425212348,2.49,mastercard,,Kenya,1.019089,35.0023048
2024-04-17,73-2063795,Female,Gluten-Free Brownies,Food - Baking,41.427446109,4.99,bankcard,,Kenya,,39.3180297
2024-03-25,40-5517650,Male,Children's Garden Tool Set,Garden,3.1808630375,22.99,,,Kenya,,
2024-04-26,18-9681288,Male,Pineapple Rings,,0.0494045434,2.49,bankcard,,Kenya,,37.2784835
2024-12-09,88-2442991,Male,Rice Cakes,Food - Snacks,9.0305884018,2.29,,,Kenya,-0.582624,35.1901151
2024-11-03,88-6085378,Female,Herbed Mushroom Risotto,Food - Prepared Foods,8.9544066304,5.49,,,Kenya,,
2025-06-14,75-6893765,Female,Window Blinds,Home,2.4182028488,59.99,instapayment,,Kenya,,34.4530968
2024-09-13,13-3893507,Female,Vegetable Sushi Rolls,Food - Prepared Meals,10.5473316606,5.99,bankcard,,Kenya,,35.1983598
2024-12-14,75-6195466,Female,Pet Grooming Gloves,Pets,4.3737746346,9.99,visa,,Kenya,,36.7442377
2025-10-08,23-1078182,Male,Rice Pudding,Food - Desserts,6.0457887433,2.29,americanexpress,,Kenya,-2.0980751,
2023-12-12,,Male,Electric Wax Warmer,Home,3.427449914,22.99,mastercard,,Kenya,-1.7775816,
2025-06-26,36-9249430,Male,Dark Chocolate Covered Pretzels,Food - Snacks,8.3053888197,3.99,bankcard,,Kenya,-0.5388381,37.4596409
2024-05-01,63-3646466,Female,Electric Screwdriver,Tools,9.4638517064,59.99,mastercard,,Kenya,,39.9093269
2025-01-16,11-2666464,Male,Backpacking Tent,Outdoor,3.1210282724,109.99,,,Kenya,-1.0875428,
2023-12-11,26-0949893,Female,Maple Pecan Pancake Mix,Food - Breakfast,11.3892996139,4.99,,,Kenya,-0.0998238,
2024-12-25,60-3433123,Female,Weighted Blanket,Health,0.9575691386,79.99,americanexpress,,Kenya,0.393611,34.305278
2024-05-07,90-9915581,Female,Travel Eye Mask with Ear Plugs,Travel,9.6297782669,15.99,americanexpress,,Kenya,-2.5265605,
2024-09-22,29-1226883,Male,Sourdough Bread,Food - Bakery,8.5308922337,4.99,americanexpress,,Kenya,-0.677334,
2024-12-01,08-1016388,Female,Energy Bites,Food - Snacks,3.6948725711,3.99,bankcard,,Kenya,0.5142775,
2025-06-29,31-7523767,Female,Digital Food Thermometer,Kitchen,2.5715473681,19.99,bankcard,,Kenya,-4.0434771,39.6682065
2025-04-16,68-6848990,Male,Organic Almond Flour,Food - Baking,3.1146593771,6.99,,,Kenya,1.7488388,40.058633
2024-11-11,14-1387606,Female,Pet Nail Clipper,Pets,4.6073999274,12.99,mastercard,,Kenya,,
2024-04-23,20-1946802,Male,Decorative Throw Blanket,Home,18.7009259013,39.99,visa,,Kenya,-3.2191864,
2024-05-27,00-5463137,Female,,Food - Beverages,26.6920170773,3.99,mastercard,,Kenya,,36.7018311
2025-08-21,26-6548532,Male,Portable Bluetooth Speaker,Audio,10.0385775926,49.99,americanexpress,,Kenya,-0.4993281,37.2784835
2023-11-21,60-9544670,Male,Classic Cheeseburger Mix,Food - Meats,13.9113547692,5.49,americanexpress,,Kenya,,36.8458837
2025-09-22,95-9720185,Female,Vegetable Lentil Soup,,7.9706095914,3.49,,,Kenya,,34.9458389
2024-12-21,54-5062193,Male,Ripped Boyfriend Jeans,Clothing - Bottoms,1.9135381875,54.99,,,Kenya,,35.743418
2025-09-14,96-9201147,Female,Eco-Friendly Cleaning Cloths,Home,14.5786562232,12.99,americanexpress,,Kenya,3.9356389,41.8551162
2024-08-23,61-4332114,Male,Frozen Pizza,Food - Frozen Foods,11.4648483308,7.99,visa,,Kenya,-0.677334,
2025-01-22,39-6094076,Male,Fresh Basil Pesto,Food - Sauces,6.3610357539,4.79,visa,,Kenya,0.4607691,
2024-02-13,96-6587352,Male,Frozen Spinach,,3.6078285799,1.99,instapayment,,Kenya,,
2024-12-26,33-2548485,Female,Bamboo Toothbrush Holder,Health,3.6365492666,14.99,,,Kenya,-1.0706976,
2024-06-09,24-7565088,Female,Sports Water Bottle with Infuser,Fitness,1.5106352547,19.99,bankcard,,Kenya,-2.2695575,
2025-04-22,28-9481785,Female,Italian Herb Balsamic Marinade,Food - Condiments,7.302150136,3.99,bankcard,,Kenya,,35.6040785
2025-02-12,66-2278802,Male,Ginger Turmeric Tea,Food - Beverages,1.8320773586,3.49,,,Kenya,,35.2697802
2024-04-19,26-9493619,Female,Almond Crunch Granola Bars,Food - Snacks,22.0388903352,3.49,americanexpress,,Kenya,,40.9006408
2025-10-12,67-9809912,Female,Acoustic Guitar,,7.08814503,199.99,instapayment,,Kenya,,37.6311071
2024-01-15,40-6750446,Female,Wild Rice Pilaf,Food - Grains,10.7945437035,3.79,,,Kenya,,36.8304102
2024-08-21,33-8467434,Male,Pork Chops,Food - Meat,0.9819351469,9.49,bankcard,,Kenya,,36.8458837
2025-01-25,39-3970229,Male,Chicken Salad Kit,Food - Prepared Foods,48.4805037416,5.99,visa,,Kenya,-4.1393386,
2025-09-09,36-3965322,Male,Homemade Salsa,Food - Condiments,7.0595277507,3.79,,,Kenya,-0.4993281,
2024-07-28,66-2799686,Female,Digital Wireless Camera,Home Security,21.6245759469,199.99,mastercard,,Kenya,,36.8304102
2024-07-12,44-8323575,Female,Biodegradable Trash Bags,Home,1.5456310579,12.99,visa,,Kenya,0.5992059,34.779603
2024-10-17,84-5956382,Male,Scent Diffuser Oil,Home,0.7159649129,14.99,bankcard,,Kenya,,36.9433591
2024-03-17,,Male,Avocado Oil Mayo,Food - Condiments,0.9710140892,5.29,mastercard,,Kenya,,41.8551162
2025-02-13,55-0407699,Female,Smart Home Security Camera,Smart Home,3.1867183168,79.99,instapayment,,Kenya,1.7488388,
2024-12-08,94-1800199,Female,Chiffon Blouse,Clothing - Shirts,23.7588357485,39.99,americanexpress,,Kenya,2.3354966,
2025-03-30,99-2035540,Male,Gluten-Free Brownies,Food - Baking,18.9915881655,4.99,,,Kenya,1.7488388,
2025-08-20,37-8094389,Female,Digital Drawing Tablet,Art Supplies,7.1559848901,79.99,instapayment,,Kenya,0.5992059,
2024-03-27,35-9541751,Male,Camping Lantern,Outdoor,14.4660850642,34.99,visa,,Kenya,,
2024-11-21,37-3804045,Female,Educational STEM Kit,Toys,11.7684629384,35.99,instapayment,,Kenya,1.2481932,35.1103736
2024-08-21,77-7653321,Female,Eggs (dozen),,36.9197976194,2.99,americanexpress,,Kenya,1.0931431,36.7018311
2024-11-14,,Male,Apple Cinnamon Instant Oatmeal,Food - Cereal,5.1881228709,3.49,americanexpress,,Kenya,,
2024-03-31,67-5965457,Male,Smartphone Gimbal,,0.075556091,89.99,americanexpress,,Kenya,,
2025-04-07,95-3279657,Female,Fried Rice,Food - Frozen Foods,4.0569703728,4.29,visa,,Kenya,,
2024-08-16,07-8908659,Male,Garden Hose Reel,Garden,7.0332945788,49.99,americanexpress,,Kenya,-1.3938636,36.7442377
2025-10-19,,Female,Memory Foam Mattress Pad,Home,12.9562755349,69.99,bankcard,,Kenya,,
2025-05-16,47-3411748,Female,Caramel Apple Taffy,Food - Confectionery,3.685054761,1.99,mastercard,,Kenya,,40.058633
2023-11-22,10-3588910,Male,Photo Album,Home,17.584865176,24.99,visa,,Kenya,1.019089,35.0023048
2025-01-20,86-8103791,Male,Multi-Cooker,Kitchen,4.8964448915,89.99,americanexpress,,Kenya,3.5399846,
2025-09-09,36-3867005,Female,,Food - Condiments,4.6598124489,7.99,bankcard,,Kenya,,34.9458389
2025-01-25,,Male,Water-Resistant Bluetooth Speaker,Audio,34.1238614242,59.99,,,Kenya,0.2827307,
2025-09-07,72-9880341,Male,LED Flashing Pet Collar,Pets,0.3773946651,14.99,visa,,Kenya,,34.1114621
2025-08-31,21-1651192,Male,Spinach and Cheese Quiche,Food - Prepared Meals,8.8650109898,5.49,,,Kenya,1.0931431,
2024-03-26,17-3197065,Female,Organic Black Bean Burger,Food - Frozen Foods,17.4651113441,4.49,instapayment,,Kenya,0.355636,
2025-01-13,96-3918716,Male,Set of Gardening Gloves with Claws,Garden,1.9022955483,15.99,americanexpress,,Kenya,,36.7819505
2024-01-10,50-5659412,Male,Rechargeable Laptop Battery Pack,Electronics,27.0531217675,49.99,mastercard,,Kenya,1.2481932,35.1103736
2025-06-23,,Male,Olive Oil,Food - Condiments,0.3769721667,7.99,visa,,Kenya,-3.3973104,
2024-07-13,32-4154677,Female,Pasta Primavera,Food - Frozen Foods,4.9436250007,4.99,visa,,Kenya,,35.5931397
2025-03-18,53-9865459,Female,Cork Yoga Mat,Fitness,13.8791492708,39.99,,,Kenya,-1.1748105,36.8304102
2024-03-25,37-4943535,Male,Oven-Baked Potato Chips,Food - Snacks,0.3467021963,2.79,americanexpress,,Kenya,,36.8304102
2024-09-13,,Male,Dog Car Seat Cover,Pets,12.6380076256,39.99,instapayment,,Kenya,-0.677334,34.779603
2023-10-30,20-2026727,Female,Frozen Pizza,Food - Frozen Foods,17.33593764,7.99,americanexpress,,Kenya,,
2024-09-23,86-8896671,Female,Vegan Caesar Dressing,Food - Condiments,3.7428922018,3.99,,,Kenya,-3.3973104,38.5559336
2024-11-28,29-5757521,Male,Surimi Crab Sticks,Food - Seafood,14.2274819439,4.19,mastercard,,Kenya,-0.7134403,37.0373502
2025-06-30,68-7398676,Male,Adjustable Pedicure Footrest,Beauty,15.7909452218,39.99,instapayment,,Kenya,-0.582624,
2024-10-03,90-3199125,Male,Coconut Curry Chicken,Food - Frozen Foods,4.590764845,9.99,bankcard,,Kenya,,
2024-08-08,60-7380147,Female,Trackpad for Laptop,Accessories,34.8078304099,49.99,,,Kenya,-1.1748105,
2024-12-14,91-7649447,Male,Tuscan Bean Soup,Food - Canned Goods,1.8313748129,2.49,americanexpress,,Kenya,-1.7864953,
2024-07-31,54-2453570,Female,Lightweight Backpacking Tent,,3.3798589184,129.99,visa,,Kenya,-1.1939843,
2024-06-29,07-6130082,Male,Magnetic Phone Car Mount,Automotive,1.9340481214,14.99,bankcard,,Kenya,,
2025-09-21,72-3488377,Male,Peanut Butter,Food - Condiments,11.6625731601,3.79,mastercard,,Kenya,,36.7442377
2024-03-17,05-2862293,Male,Stainless Steel Travel Mug,Kitchen,5.5511789656,19.99,americanexpress,,Kenya,-1.7864953,
2023-11-15,34-6409175,Male,Cabbage,Food - Produce,36.7089622952,1.29,instapayment,,Kenya,-0.5388381,
2024-03-29,69-1085169,Female,Silicone Baking Mats,Kitchen,24.1605303063,19.99,,,Kenya,,34.1114621
2024-10-18,19-3564442,Male,Wireless Charging Pad,Accessories,1.5444401511,19.99,,,Kenya,0.4607691,
2024-01-14,26-7583217,Female,Vanilla Bean Greek Yogurt,Food - Dairy,15.3336538805,1.99,,,Kenya,0.2198155,34.4918988
2024-02-06,75-0754986,Male,Smart Thermostat,,9.6553449468,149.99,,,Kenya,-2.0980751,
2023-12-10,27-4978463,Male,Spicy Avocado Salsa,Food - Condiments,3.4224792491,4.49,americanexpress,,Kenya,,
2024-01-10,60-5202645,Male,Balsamic Glazed Brussels Sprouts,Food - Vegetables,9.6892568936,4.99,instapayment,,Kenya,,
2024-06-13,02-2736451,Male,Shower Curtain Hooks,Home,14.1346776903,12.99,mastercard,,Kenya,,
2025-09-05,28-5838050,Female,Kettle Chip Variety Pack,Food - Snacks,13.7209515728,3.99,mastercard,,Kenya,0.0351644,
2024-02-17,54-0705958,Female,Wall-Mounted Wine Rack,Home,11.4237250384,39.99,,,Kenya,-1.3938636,36.7442377
2024-02-14,62-2239005,Female,Outdoor Inflatable Pool,Outdoor,33.5034070842,149.99,bankcard,,Kenya,0.5142775,35.2697802
2025-06-28,87-4385932,Female,Raisin Cinnamon Granola,Food - Cereals,0.0307912682,3.79,,,Kenya,-1.5176837,
2024-10-06,42-4822319,Male,Electric Skillet,Kitchen,1.9716868652,49.99,instapayment,,Kenya,,
2025-09-28,69-1269091,Male,LED Flashing Pet Collar,Pets,0.5925484422,14.99,instapayment,,Kenya,0.0514721,
2024-07-30,26-5494845,Female,Fitness Resistance Bands Kit,Fitness,11.0824343024,29.99,americanexpress,,Kenya,-2.0980751,36.7819505
2025-05-12,53-2736617,Male,Printed Maxi Skirt,Clothing - Skirts,3.9446175548,39.99,bankcard,,Kenya,,
2025-02-06,19-9936360,Male,Cat Scratching Post with Toys,Pets,2.0494392223,44.99,mastercard,,Kenya,,
2024-05-13,02-7761908,Female,Caramelized Onion Dip Mix,Food - Snacks,23.5303110992,2.29,bankcard,,Kenya,-1.0387569,37.0833753
2025-04-17,55-0240334,Male,Garden Tool Set,Garden,12.7233613261,34.99,mastercard,,Kenya,,
2025-01-15,52-5488041,Male,Dark Chocolate Covered Almonds,Food - Snacks,16.5973230932,7.19,visa,,Kenya,,39.6460988
2023-11-05,67-9779922,Male,Hand Mixer,Kitchen,6.652815609,29.99,instapayment,,Kenya,,
2025-04-09,90-2671318,Female,Cocoa Powder,Food - Baking,2.7590247291,3.99,mastercard,,Kenya,-2.0980751,
2025-05-12,54-3827121,Male,Oven Mitts,Kitchen,1.2520695419,15.99,mastercard,,Kenya,0.053037,
2025-01-27,21-1162337,Male,Zucchini Noodle Pasta,Food - Vegetables,4.044906409,3.99,,,Kenya,-0.0998238,
2024-04-13,83-4654084,Male,Sweet and Sour Sauce,Food - Condiments,4.4616023873,2.79,visa,,Kenya,0.2827307,34.7518631
2025-04-07,64-7114629,Female,Crispy Potato Tots,,1.3433750431,3.69,,,Kenya,0.3332218,34.4877423
2025-09-21,79-8077976,Male,,Clothing - Shirts,43.004789602,45.99,bankcard,,Kenya,,36.3642919
2024-10-06,37-1836512,Male,Car Diagnostic Scanner,Automotive,7.8502723611,49.99,instapayment,,Kenya,,
2024-09-08,31-0691107,Female,Balsamic Fig Dressing,Food - Condiments,6.7660732682,3.79,,,Kenya,,
2023-11-19,36-0958626,Male,Grilled Vegetable Medley,Food - Vegetables,4.1673617101,4.49,mastercard,,Kenya,,38.5559336
2023-12-14,37-4681115,Male,Frozen Berry Blend,Food - Frozen Foods,8.3823444604,4.99,mastercard,,Kenya,,35.743418
2025-06-07,14-8914804,Male,Maple Almond Yogurt,Food - Dairy,15.1661376096,1.89,,,Kenya,,
2025-05-26,87-0088158,Female,Spicy Tuna Salad,Food - Seafood,11.7452326618,4.49,visa,,Kenya,-1.7864953,37.6311071
2024-03-04,90-8354635,Male,Strawberry Banana Smoothie Pack,Food - Frozen,23.0264994499,4.99,americanexpress,,Kenya,,
2023-12-17,85-4737420,Female,Pita Bread,Food - Bakery,15.3976555254,2.99,,,Kenya,-4.0434771,39.6682065
2024-10-16,80-9871091,Male,Sweet Potato Mash,Food - Frozen Foods,3.7398478071,3.99,instapayment,,Kenya,0.5142775,35.2697802
2024-04-22,34-4730320,Male,Pet First Aid Kit,Pets,0.7368518212,29.99,instapayment,,Kenya,1.3081095,35.2066038
2024-03-30,12-1268533,Female,Chocolate Peanut Butter Cups,Food - Snacks,12.3303667602,2.29,americanexpress,,Kenya,,34.4530968
2025-07-09,64-1655221,Female,Vacuum Sealer Machine,Kitchen,15.9462301469,89.99,,,Kenya,3.1155165,35.6040785
2023-11-15,46-1301504,Female,Creative Puzzle Game,Toys,0.3767629453,19.99,instapayment,,Kenya,,35.729768
2025-10-22,66-5586144,Male,Cocoa Powder,Food - Baking,12.0855521022,3.99,visa,,Kenya,-1.0706976,
2024-11-27,63-5831576,Female,Pet Camera with Treat Dispenser,Pets,6.4129339613,149.99,,,Kenya,,
2025-07-18,08-3987896,Female,Wall-Mounted Spice Rack,Kitchen,0.6330600384,39.99,,,Kenya,-0.4993281,37.2784835
2025-01-07,00-1444814,Female,Floral Wrap Top,Clothing - Tops,6.3011706268,49.99,mastercard,,Kenya,-2.5265605,
2024-07-07,35-3694909,Female,Plant-Based Protein Bars,Health,2.7269782024,19.99,mastercard,,Kenya,0.4607691,
2024-05-19,54-0395043,Male,Buffalo Cauliflower Bites,Food - Freezer,5.5404607957,6.29,visa,,Kenya,,34.9458389
2025-04-04,76-3524248,Male,Basil Pesto Pasta,Food - Prepared Meals,19.244166715,6.49,,,Kenya,,37.0722303
2025-03-04,23-2872683,Male,Chili Beans (canned),Food - Canned Goods,7.7205940894,1.69,mastercard,,Kenya,,35.6040785
2024-03-24,89-9643779,Male,Board Game,Toys,5.0910531339,34.99,mastercard,,Kenya,-1.0387569,
2023-11-17,66-8163241,Female,Mango Chutney,Food - Condiments,0.047789203,3.99,americanexpress,,Kenya,-1.1748105,
2024-02-25,,Female,Bamboo Cutting Board,Kitchen,42.1007383993,22.0,visa,,Kenya,,35.8770642
2025-09-29,07-4153588,Male,Rechargeable Laptop Battery Pack,Electronics,1.3558261315,49.99,visa,,Kenya,0.5695252,34.5583766
2024-09-15,,Female,Rustic Wooden Picture Frame,Home,3.3770468645,19.99,visa,,Kenya,-0.4277809,
2023-11-08,73-9568152,Male,Picnic Blanket,Outdoor,4.9844762474,29.99,mastercard,,Kenya,-0.2488358,
2024-07-25,89-6624546,Female,Paprika,Food - Spices,4.5155254708,1.79,,,Kenya,0.490107,35.743418
2024-05-08,13-3047974,Male,Portable Solar Charger,Electronics,7.9793719335,29.99,,,Kenya,3.1155165,35.6040785
2024-01-21,05-9569305,Female,Chickpeas,Food - Canned Goods,1.7997215226,1.29,,,Kenya,1.3081095,35.2066038
2024-02-28,61-7604126,Male,Cinnamon Raisin Bread,Food - Bakery,21.1885326633,3.79,americanexpress,,Kenya,1.0931431,36.7018311
2023-12-07,33-9848511,Male,Marinated Artichokes,Food - Vegetables,11.2464187069,3.79,americanexpress,,Kenya,-0.3030988,36.080026
2025-03-17,89-1889564,Male,Berry Smoothie Mix,Food - Frozen Foods,5.2650990407,4.99,visa,,Kenya,,36.9433591
2025-04-08,05-5116436,Female,Habanero Hot Sauce,Food - Condiments,1.2417558596,3.79,mastercard,,Kenya,,35.2066038
2024-10-17,25-4432089,Male,Kids' Craft Supplies Set,Toys,0.6161162614,24.99,americanexpress,,Kenya,,34.2747004
2025-09-05,75-2669000,Female,First Aid Kit,Health,9.1119068723,29.99,bankcard,,Kenya,,
2023-12-23,72-4047314,Female,Digital Thermostat,Home,21.9540374016,59.99,visa,,Kenya,0.5142775,35.2697802
2024-11-06,79-5722942,Female,Pet Hair Vacuum Cleaner Attachment,Pets,7.5421068988,14.99,visa,,Kenya,,
2024-06-29,93-8476178,Female,Fishing Rod,Outdoor,5.2965694805,49.99,,,Kenya,,34.5583766
2024-06-08,07-8120157,Female,Classic BBQ Sauce,Food - Condiments,25.0373921876,2.79,,,Kenya,-1.0706976,
2023-12-27,08-9812760,Female,LED Flashing Pet Collar,Pets,21.9776820627,14.99,mastercard,,Kenya,-1.3938636,36.7442377
2024-08-02,01-8945953,Female,Turmeric Ginger Tea,Food - Beverages,10.6309554652,3.29,instapayment,,Kenya,0.490107,35.743418
2025-01-10,22-7898076,Female,Laptop Stand,Accessories,23.7256343193,29.99,bankcard,,Kenya,,38.5559336
2025-07-14,72-8245717,Female,Portable Hammock,Outdoor,0.6730817444,27.99,instapayment,,Kenya,-1.0387569,
2024-05-19,28-6869042,Female,Vegan chocolate chip cookies,,9.7934559904,4.79,,,Kenya,,
2025-03-29,16-0475824,Male,Silicone Baking Molds,Kitchen,2.3335768955,15.99,bankcard,,Kenya,,
2025-05-19,11-1292161,Male,Lentil Pasta,Food - Pasta,2.3649850399,4.99,americanexpress,,Kenya,-0.4993281,37.2784835
2024-05-05,36-6766465,Female,Apple Juice,Food - Beverages,16.3965006264,3.29,bankcard,,Kenya,,
2024-04-19,65-8123683,Male,Home Brewing Starter Kit,Food,17.9575228306,79.99,,,Kenya,,37.9943453
2024-11-27,27-7591773,Male,Pretzel Bites,Food - Snacks,13.0509793166,4.99,americanexpress,,Kenya,3.1155165,
2024-01-24,45-9466504,Female,Kids Tablet,Electronics,5.4078483409,129.99,instapayment,,Kenya,0.2827307,34.7518631
2024-12-22,32-4427226,Female,Over-the-Door Hooks,Home,5.7373758326,12.99,,,Kenya,,
2025-06-02,56-2487357,Male,Bamboo Memory Foam Pillow,Home,2.6129282864,34.99,instapayment,,Kenya,,34.9458389
2024-09-01,90-4399398,Female,Caraway Rye Bread,Food - Bakery,16.3141621078,4.79,americanexpress,,Kenya,-0.1566093,
2024-02-24,07-0647055,Male,Chipotle Sauce,Food - Condiments,8.2523524172,3.29,,,Kenya,,
2025-08-27,24-2717896,Female,Watering Can with Nozzle,,0.6321485866,19.99,bankcard,,Kenya,,
2023-12-14,67-7832269,Female,Adjustable Dog Harness,Pets,0.1628284956,24.99,americanexpress,,Kenya,0.355636,
2025-03-13,95-2428362,Female,Stylish Wireless Earbuds,Audio,6.4975210517,59.99,,,Kenya,,
2025-07-27,37-9180241,Male,Digital Voice Recorder,Electronics,5.8959157235,49.99,instapayment,,Kenya,-3.5106508,
2024-11-12,34-9309217,Male,Electric Egg Cooker,Kitchen,0.2880131315,29.99,instapayment,,Kenya,-0.5388381,37.4596409
2025-08-10,87-4506087,Female,Noise-Canceling Headphones,Audio,0.2434785047,119.99,mastercard,,Kenya,-1.1939843,34.6165033
2023-12-01,00-9258043,Male,Electric Bike,Bicycles,9.2626358101,899.99,,,Kenya,,34.779603
2024-12-30,58-2547019,Female,Chili Beans in Sauce,Food - Canned Goods,15.5377740556,1.79,,,Kenya,-0.7771138,
2025-06-10,61-8836994,Male,Camera Lens Cleaning Kit,Photography,2.1578582785,14.99,instapayment,,Kenya,1.0931431,36.7018311
2025-06-30,51-4226587,Male,Electric Fondue Pot,Kitchen,26.4136538664,39.99,mastercard,,Kenya,-0.1634664,35.5931397
2025-03-31,00-7343374,Male,Vanilla Pudding Mix,Food - Baking,1.6350383584,1.29,mastercard,,Kenya,-1.2816645,36.8458837
2025-07-21,34-2455981,Male,Crispy Onion Rings,Food - Frozen Foods,19.9811040304,4.29,visa,,Kenya,-0.3688967,
2024-03-29,70-7131179,Female,Children's Backpack,Accessories,11.4413137064,29.99,visa,,Kenya,,36.9433591
2024-03-15,47-3923090,Female,Rechargeable Laptop Battery Pack,,4.1117919949,49.99,visa,,Kenya,,37.0373502
2025-02-10,33-4365263,Female,Slingback Sandals,Clothing - Footwear,5.3679684164,29.99,,,Kenya,,
2024-05-22,50-3766615,Male,Sushi Rice,Food - Grains,12.8606796396,3.99,bankcard,,Kenya,-1.3938636,
2024-01-06,67-0686964,Male,Crispy Kale Chips,Food - Snacks,21.8873940454,2.99,,,Kenya,,34.4212109
2024-12-24,53-2047180,Male,Kids' STEM Robotics Kit,,31.7400925318,59.99,visa,,Kenya,,35.1103736
2025-01-20,09-3398122,Male,Pumpkin Puree,Food - Canned Goods,7.2429607369,2.99,instapayment,,Kenya,-3.5106508,39.9093269
2024-03-17,13-0332628,Male,Kids' Crafting Station,Toys,2.0872058908,49.99,,,Kenya,-1.7864953,37.6311071
2025-02-09,40-3723443,Female,Organic Coconut Oil,,5.5104138353,8.99,,,Kenya,,
2025-05-19,16-0331630,Female,Rechargeable Electric Screwdriver,Tools,13.6926229184,39.99,americanexpress,,Kenya,0.5992059,
2024-11-23,55-9216277,Male,Action Camera,Electronics,10.0221216442,199.99,visa,,Kenya,,
2024-08-03,48-2138902,Female,Kettle BBQ Grill,Outdoor,1.0877828777,99.99,americanexpress,,Kenya,-0.582624,35.1901151
2025-06-07,54-6950570,Female,Overnight Hiking Backpack,Outdoor,12.5250306386,79.99,bankcard,,Kenya,,41.8551162
2025-09-19,85-2224245,Male,Personal Blender with Cups,Kitchen,1.1946643526,34.99,visa,,Kenya,,37.2784835
2025-06-27,,Male,Adjustable Pedicure Footrest,Beauty,2.1019410339,39.99,instapayment,,Kenya,,37.5833061
2025-03-21,73-9420479,Male,Himalayan Pink Salt,Food - Condiments,5.1743490671,1.99,bankcard,,Kenya,,
2024-10-23,04-8691967,Male,Fruit and Nut Bars,Food - Snacks,20.5374830025,1.99,americanexpress,,Kenya,0.5142775,35.2697802
2025-09-25,54-2934844,Male,Car Escape Tool,Automotive,11.1798871246,12.99,visa,,Kenya,-0.677334,34.779603
2024-05-09,16-6725492,Male,Quinoa and Kale Salad Kit,Food - Salads,6.9266603373,5.29,americanexpress,,Kenya,,
