order_date,customer_id,gender,product,category,quantity,unit_price,payment_method,region,country,latitude,longitude
8/14/2021,14-1278635,Male,Cranberry Almond Granola,Food - Breakfast,11.926558081,4.29,,,Uganda,0.4864487,32.4764443
8/10/2022,58-6518116,Male,Indian Curry Sauce,Food - Condiments,0.2010066172,3.69,instapayment,North Carolina,United States,35.2188655,-80.8108888
10/4/2023,,Female,Weighted Blanket for Adults,Health,7.9868246537,59.99,visa,,Tanzania,,32.9381321
2/23/2023,72-4969451,Female,Smart Water Bottle with Hydration Reminder,Fitness,9.796613342,39.99,mastercard,,Syria,35.23194,40.32227
3/25/2025,80-6670570,Female,Almond Milk Yogurt,Food - Dairy Alternatives,3.2967503663,1.99,bankcard,,Poland,51.2781803,20.4380252
8/29/2022,56-8139155,Male,Scented Candle Set,Home,25.3841120343,24.99,instapayment,,Russia,,
2/1/2025,51-2883783,Female,Compact Dishwasher,Home Appliances,6.4255586031,299.99,bankcard,Viseu,Portugal,40.8979064,-7.9345589
10/9/2022,71-0990344,Female,Dishwasher Safe Cutting Board,Kitchen,20.4652821564,22.99,instapayment,,China,,110.674706
2/14/2024,93-9625034,Female,Oats,Food - Grains,7.1360987566,3.29,americanexpress,,Guatemala,15.0319912,-91.7358506
2/26/2022,37-8499024,Female,Spicy Beef Taco Mix,Food - Condiments,1.8649255459,1.99,americanexpress,Missouri,United States,38.7102377,-90.3042778
5/14/2024,48-7446254,Male,Tandoori Chicken Marinade,Food - Condiments,9.0284552558,2.49,instapayment,,Philippines,,120.9888316
7/17/2022,86-7531159,Male,Pumpkin Ice Cream,Food - Frozen Foods,8.9585471125,4.99,mastercard,,Japan,38.5796262,141.2777515
4/23/2025,84-7432093,Female,Organic Spinach,Food - Produce,0.5426353589,2.99,visa,,Serbia,45.8266432,20.5937585
12/17/2024,99-9532951,Male,LED Desk Lamp with USB Charging,Office,13.1033336293,39.99,instapayment,,Indonesia,,121.6718
9/7/2022,69-5126110,Female,Vegetable Quinoa Bowl,Food - Frozen Meals,5.3712452703,5.99,visa,,Dominican Republic,19.0807684,
6/16/2022,19-2981425,Male,Sliced Strawberries,Food - Fruits,10.0566230929,4.99,instapayment,,Greece,38.6663765,
11/16/2021,08-7905139,Female,Insulated Cooler,Outdoor,47.4364391419,39.99,bankcard,,Indonesia,,115.7101789
11/24/2021,25-6202347,Female,Sweet and Sour Sauce,Food - Condiments,9.3642655067,2.79,instapayment,,Russia,65.50331,-171.70396
4/5/2023,12-3125731,Male,Cooking Utensil Set,Kitchen,6.6388175303,24.99,americanexpress,,Poland,53.3983079,20.9461113
7/11/2025,20-4612829,Female,Travel Laundry Bag,Travel,5.5238437792,9.99,bankcard,,Russia,54.3266413,40.8909987
12/30/2021,41-5064719,Male,Ramen Noodles,Food - Pasta,8.7117165792,0.99,mastercard,,Peru,-12.3992902,-74.8659421
7/25/2025,06-2570440,Female,Cheddar & Bacon Potato Skins,Food - Frozen,6.1333371108,7.49,mastercard,,China,26.6849798,100.7492159
11/25/2024,32-8003714,Female,Wireless Earbuds Case,Accessories,3.2750403712,12.99,bankcard,,China,28.0896014,108.7986202
9/13/2023,09-7977279,Male,Noise-Canceling Earbuds,Audio,19.0839149263,79.99,visa,Stockholm,Sweden,,18.0834974
7/28/2023,05-7204802,Female,Italian Herbal Seasoning,Food - Spices,38.4613561091,1.99,visa,,Bosnia and Herzegovina,,
9/16/2025,77-1165693,Female,Creamy Ranch Dressing,Food - Dressings,23.4474788618,2.49,mastercard,,Ukraine,,33.5244801
2/1/2025,64-5520704,Male,Maple Breakfast Sausage,Food - Meat,6.6104855496,5.99,,,Egypt,30.6795086,30.9427433
9/27/2022,36-9818655,Male,Frozen Vegetarian Pizza,Food - Frozen Meals,8.781158308,6.49,visa,,,8.9698573,118.0429566
11/25/2024,54-2524368,Female,Teriyaki Tofu Stir-Fry,Food - Prepared Meals,9.7161342907,7.49,americanexpress,Negeri Sembilan,Malaysia,,
2/12/2021,43-8350228,Female,Watering Can with Nozzle,Garden,13.2504377978,19.99,visa,,Russia,57.8395263,
12/5/2024,04-6804984,Female,Classic Pesto Sauce,Food - Sauces,20.834556478,4.29,instapayment,,Indonesia,-7.6469193,
5/13/2025,03-2839155,Male,Phone Screen Protector,Accessories,1.051037216,12.99,visa,,China,38.995854,117.688815
8/15/2025,48-8090981,Male,Feta Cheese,Food - Dairy,25.6252317064,4.99,visa,,Laos,17.9757058,
2/23/2021,02-6567422,Male,Warm Knit Beanie,Clothing - Accessories,10.7190703348,19.99,,California,United States,34.149491,-118.099449
8/13/2025,02-7860748,Female,Colorful Post-It Notes Set,,8.902096895,9.99,bankcard,,China,45.76629,126.610421
7/3/2024,38-9311613,Female,Cotton Quilted Throw Blanket,Home,24.7458559705,39.99,bankcard,,Philippines,10.3492919,
12/20/2021,03-4305491,Female,Throw Pillow Covers,Home,13.9493690468,22.99,instapayment,Sarawak,Malaysia,,110.382845
5/28/2021,,Male,Electric Meat Grinder,Kitchen,21.4624433839,89.99,mastercard,,Peru,-9.780803,-77.6092188
4/4/2025,81-5130501,Male,Maple Chipotle Glaze,Food - Condiments,3.8684190188,3.49,instapayment,Halland,Sweden,56.9940675,
6/7/2024,27-2276383,Male,Digital Meat Thermometer,Kitchen,2.2234849905,24.99,mastercard,Aquitaine,France,44.8529367,
11/6/2024,24-8220471,Male,Cinnamon Apple Sauce,Food - Canned Goods,1.3415978441,2.49,americanexpress,,,35.0612128,33.4047109
10/21/2024,27-8261753,Male,Infrared Thermometer,Health,3.4819076318,39.99,instapayment,,Ukraine,50.2072224,23.5464675
12/13/2023,73-3017575,Male,Puffed Rice Cake,Food - Snacks,24.4225802838,2.49,bankcard,,Indonesia,-8.0138,111.4166
3/17/2025,39-7937805,Female,Self-Adhesive Wallpaper,Home,6.976893826,34.99,instapayment,,Kazakhstan,,76.8512485
7/1/2023,04-2332096,Female,Adjustable Dumbbells,Fitness,7.3820076986,249.99,,,Brazil,-22.7042272,-46.9855088
5/13/2024,16-3267447,Female,,Food - Frozen Food,13.7452434897,5.99,bankcard,,China,,113.690698
4/21/2021,58-0662354,Female,Smart Fitness Scale,Fitness,20.1667907337,49.99,instapayment,,Thailand,14.5302201,100.9192009
6/23/2021,69-8852253,Male,Classic Leather Wallet,Clothing - Accessories,12.3136122706,34.99,americanexpress,,Indonesia,-8.4399,115.3561
11/11/2021,55-1303948,Male,Honey-Balsamic Vinaigrette,Food - Dressing,25.1557914425,3.39,bankcard,,China,,
2/3/2024,67-0866637,Female,Tropical Fruit Bowl,Food - Snacks,11.4884694991,4.99,bankcard,,Russia,,
2/20/2023,34-1273570,Female,Sesame Garlic Noodles,Food - Pasta,0.2257064444,3.49,instapayment,,Poland,53.29667,
9/30/2021,66-7024864,Female,Fitness Balance Ball,Fitness,21.6340326769,24.99,visa,,Indonesia,,112.1340793
3/23/2023,15-7236223,Female,Smart Plant Monitor,Garden,9.6029658379,24.99,,,Afghanistan,,61.8526229
9/22/2024,82-7194905,Female,Water Bottle with Built-in Fruit Infuser,Fitness,5.2173050107,18.99,bankcard,,Russia,58.295323,57.6968252
6/2/2025,37-3466703,Female,Organic Tomato Soup,Food - Canned Goods,2.9285046855,3.79,mastercard,,Russia,,85.1026739
5/30/2023,77-9005840,Male,Fruit Infuser Water Bottle,Fitness,16.3003157636,15.99,visa,,Sierra Leone,,-13.0645021
11/8/2023,46-3868025,Female,Peanut Butter Pretzel Nuggets,Food - Snacks,7.1913543271,3.29,visa,Tamaulipas,Mexico,17.7409147,
2/2/2021,61-9835569,Female,Under Desk Footrest,Office,4.2960549512,29.99,americanexpress,,Russia,62.3565057,
2/2/2021,,Female,Banana Nut Muffins,Food - Bakery,9.754897581,4.49,americanexpress,,China,40.0820173,113.2828702
4/16/2024,16-2849003,Male,Garden Tool Set,Garden,5.3789480617,34.99,,,,37.075814,
3/29/2021,31-1699432,Female,Electric Rice Cooker with Steamer,Kitchen,38.7633923765,49.99,americanexpress,,,32.421701,35.386433
5/11/2024,07-4372418,Male,,Audio,5.5979495271,69.99,americanexpress,,Cameroon,4.5778968,13.3500652
11/4/2021,78-7284232,Female,Camping Chair,Outdoor,2.3484121259,29.99,mastercard,,Poland,50.2304098,19.8541516
1/9/2022,00-0924715,Female,Sweet Chili Sauce,Food - Condiments,1.1912520473,2.99,,,Indonesia,-6.6913793,111.0892601
7/10/2024,87-9634745,Female,Chocolate Mint Cookies,Food - Baking,29.1807774865,2.29,instapayment,,Poland,,15.53798
1/9/2022,13-1719110,Male,Tuscan Bean Soup,Food - Canned Goods,9.6851704112,2.49,mastercard,Porto,Portugal,41.1082303,
8/17/2025,15-7745738,Male,Cajun Seasoning,Food - Spices,10.1457612512,1.99,instapayment,,Ireland,52.6638144,-8.6340751
5/3/2023,43-2597090,Female,Marinara Sauce,Food - Condiments,6.8380632282,3.49,instapayment,Texas,United States,30.4190616,-97.8395151
3/18/2024,29-0683865,Male,Frozen Acai Purée,Food - Frozen,3.7240421363,6.99,mastercard,,,43.09476,45.35898
12/6/2023,67-3782207,Male,Couscous Mix,Food - Grains,8.0649131387,2.49,,,Russia,57.4775613,
5/22/2021,86-3291578,Female,Creamy Tomato Basil Soup,Food - Canned Goods,3.3391046839,3.29,visa,,China,42.25785,118.886931
12/27/2021,23-5360280,Male,Honey Lemon Tea,Food - Beverages,13.1217127641,3.29,americanexpress,,Iceland,65.723731,-17.354349
10/14/2023,99-8358798,Male,Low-Fat Yogurt,Food - Dairy,7.1570027908,3.29,instapayment,,Philippines,10.6713871,123.0555033
2/15/2025,36-5380435,Female,Stainless Steel Travel Mug,Kitchen,2.9779676852,19.99,instapayment,,Peru,-11.8901631,-75.2665
7/8/2024,26-4259341,Male,Quinoa Salad,Food - Prepared Foods,38.7518264233,5.99,visa,,Kenya,-3.3973104,38.5559336
6/13/2023,,Female,Smoked Paprika Chicken Thighs,Food - Meat,6.3188812011,6.99,,,Kenya,-1.1939843,34.6165033
9/26/2023,,Male,Eco-Friendly Yoga Blocks,Fitness,0.7321621964,15.99,americanexpress,,Kenya,,37.5833061
8/12/2025,03-2474003,Female,Sturdy Bookends,Office,5.2484199043,22.99,,,Kenya,-1.3938636,36.7442377
8/27/2022,09-7258115,Female,Video Camera,Electronics,7.2196245152,199.0,bankcard,,,,36.8304102
6/22/2022,14-1797903,Female,Ethical Wool Scarf,Clothing - Accessories,12.477020016,29.99,americanexpress,,Kenya,-0.272699,
9/29/2024,87-1130592,Female,Sun-Dried Tomato Pesto,Food - Condiments,12.1952784352,4.49,,,Kenya,,41.8551162
10/15/2024,31-7438342,Male,Rolling Cooler,Outdoor,29.9357744182,59.99,instapayment,,Kenya,,
10/23/2024,53-5401758,Male,Zesty Garlic Marinade,Food - Condiments,8.099524105,4.49,visa,,Kenya,-0.3030988,36.080026
1/9/2021,87-7466077,Female,Mini Projector,Electronics,35.4031219022,169.99,bankcard,,Kenya,-0.582624,35.1901151
7/10/2025,13-8962756,Male,Camping Chair,Outdoor,4.6357835186,29.99,visa,,Kenya,,34.1114621
1/15/2021,57-5383822,Female,Coconut Chia Seed Pudding,Food - Snacks,7.151395299,2.99,americanexpress,,,,35.2697802
12/7/2023,88-3063304,Female,Garlic Naan Bread,Food - Bakery,3.1856191602,3.99,mastercard,,Kenya,0.393611,34.305278
9/12/2025,17-8247126,Male,USB-C Hub,,3.9946618496,39.99,americanexpress,,Kenya,-4.1393386,
2/5/2022,75-6121154,Female,Two-Tone Windbreaker,Clothing - Outerwear,3.2065813908,59.99,instapayment,,Kenya,1.019089,
4/15/2024,55-6691034,Male,Plant-Based Meal Prep Containers,Kitchen,1.9100058475,18.99,instapayment,,Kenya,,34.6165033
9/5/2022,19-8023096,Male,Portable Air Pump,Outdoor,14.6305287318,19.99,visa,,Kenya,,
6/7/2025,88-2133061,Female,Himalayan Pink Salt,Food - Condiments,6.8986707002,1.99,americanexpress,,Kenya,0.2827307,
5/24/2021,88-0079028,Male,Lemon Basil Pasta Sauce,Food - Sauces,10.59232514,4.99,americanexpress,,Kenya,,
11/2/2023,48-9794976,Female,Fried Rice,Food - Frozen Foods,7.3878739563,4.29,visa,,Kenya,-1.1939843,
2/16/2023,24-3135337,Female,Fruit Medley Juice,Food - Beverages,4.851091151,3.49,americanexpress,,,1.0931431,36.7018311
9/13/2022,38-2239959,Female,Pepper Jack Cheese Sticks,Food - Snacks,0.181667847,2.49,,,Kenya,,
8/15/2021,85-5617291,Male,Baking Powder,,11.1549660552,1.79,bankcard,,Kenya,3.1155165,
6/29/2022,56-7349857,Female,Quality Chef Apron,Kitchen,9.5247621029,19.99,,,Kenya,-0.272699,
3/23/2022,57-8196215,Male,Garden Hoses with Expandable Features,Garden,6.2993894523,34.99,,,Kenya,-0.4993281,
3/10/2023,04-4806927,Male,Desk Organizer Set,Office,5.5116504065,29.99,,,Kenya,0.202957,35.0978385
9/6/2021,70-7553460,Male,Garlic Butter Sauce,Food - Condiments,14.6574984397,3.59,bankcard,,Kenya,,
10/29/2022,31-3871059,Female,Lockable Bicycle Chain,Outdoor,0.5596010451,19.99,mastercard,,Kenya,,
12/27/2023,08-4041926,Female,Karaoke Microphone,Music,2.3061466725,39.99,instapayment,,Kenya,,
6/12/2023,48-8656654,Female,Cinnamon Ice Cream,Food - Frozen Desserts,20.3168985892,4.99,,,Kenya,,
7/29/2025,99-2215364,Female,Pet Grooming Kit,Pets,6.7417050969,39.99,instapayment,,Kenya,0.202957,35.0978385
9/14/2024,34-4362172,Female,Nail Polish Set,,1.9135498884,25.0,visa,,Kenya,1.3081095,
9/4/2025,20-2868996,Female,Garlic and Herb Rub,Food - Spices,6.4852406266,2.29,,,Kenya,0.490107,35.743418
3/28/2024,09-1805724,Female,Lemon Herb Grilled Chicken,Food - Meat,7.213407175,9.99,bankcard,,Kenya,,36.7018311
11/17/2024,42-4940719,Male,Pet Reflective Vest,Pets,17.811014237,18.99,americanexpress,,Kenya,,39.3180297
3/21/2024,56-6636060,Female,Chicken Fajita Kit,Food - Prepared Foods,0.3688765737,8.99,instapayment,,Kenya,,41.8551162
1/21/2021,65-1525642,Male,Beef Taco Skillet,Food - Meal Kits,11.1770585227,8.49,,,Kenya,-0.5388381,
1/21/2022,,Female,Colorful Post-It Notes Set,Office,5.474419793,9.99,bankcard,,Kenya,,
10/23/2022,26-8412205,Male,Blueberry Chia Jam,Food - Spreads,2.4631288118,4.99,mastercard,,Kenya,-0.1566093,35.1983598
3/12/2022,53-7889459,Female,Oven Mitts,Kitchen,8.9347222878,15.99,americanexpress,,Kenya,0.0514721,
6/18/2022,10-2535079,Female,Italian Marinara Sauce,Food - Sauces,8.2837532169,3.29,americanexpress,,Kenya,-3.5106508,
1/18/2022,44-1820293,Male,Smartphone Camera Lens Kit,Photography,7.0919107107,19.99,,,Kenya,1.2481932,
11/19/2021,04-1616126,Female,Almond Butter Cookies,Food - Snacks,0.4899731626,4.49,mastercard,,Kenya,-0.1566093,35.1983598
11/30/2024,63-2786334,Female,Portable Water Filter,Outdoor,0.6734209905,29.99,instapayment,,Kenya,-1.3750813,37.9952144
7/4/2024,67-8805211,Female,Coconut Granola,Food - Snacks,7.2645693394,4.19,mastercard,,Kenya,-3.3973104,38.5559336
6/18/2024,,Female,Pumpkin Puree,Food - Canned Goods,4.2892602892,2.99,visa,,,-0.2488358,35.7323709
9/19/2023,09-5776575,Male,Field Journal,Books,7.0881424536,14.99,,,Kenya,,
2/6/2025,91-6412209,Female,Protein Pancake Mix,Food - Breakfast,3.936406668,3.99,bankcard,,Kenya,,36.9433591
7/25/2024,74-9880215,Female,Coconut Oil Spray,Food - Cooking Oils,16.2229982021,4.99,americanexpress,,Kenya,,
4/2/2021,56-8606554,Male,Automatic Pet Feeder,Pets,21.2885021232,69.99,mastercard,,Kenya,,
1/21/2023,88-7577596,Male,Children's Art Set,Toys,6.8389378371,34.99,bankcard,,Kenya,0.5695252,34.5583766
11/3/2022,07-5890968,Male,Couscous Mix,Food - Grains,2.9269272467,2.49,,,Kenya,,39.9093269
7/11/2024,86-8414211,Male,Casual Sneakers,Clothing - Footwear,17.9153448223,39.99,,,,,36.080026
10/24/2022,26-7152256,Female,Training Soccer Ball,Sports,2.4208223442,19.99,visa,,Kenya,0.202957,
8/24/2025,12-6656709,Female,Dog Walking Waist Pack,,8.1631348245,19.99,,,Kenya,0.490107,
9/3/2025,23-2725401,Female,,Kitchen,25.5436502405,39.99,,,Kenya,-0.7171778,36.4310251
9/14/2021,88-9371630,Male,Trail Mix (Deluxe),Food - Snacks,1.9525090803,4.59,bankcard,,Kenya,-1.7775816,37.1097748
10/18/2024,87-0576869,Female,Honey Glazed Carrots,Food - Produce,3.0460639369,3.49,bankcard,,Kenya,0.393611,
6/28/2022,47-8805094,Female,Camping Tent,Outdoor,1.0060109025,79.99,visa,,Kenya,,37.2634146
6/1/2025,01-7838361,Female,Pet Hair Vacuum Cleaner Attachment,Pets,1.6536596096,14.99,americanexpress,,Kenya,-1.2816645,
2/19/2024,,Female,Digital Voice Recorder,Electronics,3.473627328,49.99,,,Kenya,0.393611,
7/6/2022,15-6648300,Male,Non-Stick Crepe Pan,Kitchen,9.5025677003,29.99,mastercard,,Kenya,,
9/5/2025,50-7147743,Male,Ice Cube Tray with Lid,Kitchen,5.2193293623,10.99,mastercard,,Kenya,,
7/25/2021,33-5019068,Male,Lemon Zest Olive Oil,Food - Oils & Vinegars,10.5684498812,8.99,bankcard,,Kenya,,
2/2/2023,85-2084570,Male,Vegan Cheese,Food - Dairy Alternatives,1.0775182059,4.99,,,Kenya,,37.2634146
4/25/2022,56-2628011,Male,Rice Cakes,Food - Snacks,1.0175346226,2.29,mastercard,,Kenya,-3.5106508,39.9093269
6/14/2021,93-1945206,Female,Electronic Drum Kit,Music,18.910149644,359.99,mastercard,,Kenya,,
8/25/2024,52-1819781,Female,Electric Razor,Health,1.7930790277,59.99,bankcard,,Kenya,,37.1097748
3/22/2021,97-6231132,Female,Red Lentils,,5.1651364091,1.99,instapayment,,Kenya,,35.1103736
5/25/2024,77-4094356,Male,Carrot and Celery Sticks,Food - Produce,4.2512020018,2.99,mastercard,,Kenya,1.0784436,34.1810057
8/10/2021,56-7894511,Male,Sports Windbreaker,Clothing - Outerwear,16.0562696442,44.99,instapayment,,Kenya,,35.1103736
5/19/2023,94-9087601,Female,Egg Noodles,Food - Grains,4.6540384486,2.29,americanexpress,,Kenya,-0.0998238,34.2747004
8/28/2022,05-2196680,Female,Trail Mix (Deluxe),Food - Snacks,7.8202175496,4.59,,,Kenya,,
2/24/2022,92-3362763,Male,Non-Stick Crepe Pan,Kitchen,8.6874971692,29.99,visa,,Kenya,,
3/5/2022,67-2082002,Female,Air Fryer Oven,Kitchen,13.8423980764,149.99,americanexpress,,Kenya,,
7/10/2025,92-8999723,Male,Chicken Salad Kit,,4.2926702997,5.99,americanexpress,,Kenya,,
1/24/2024,46-8269965,Male,Coconut Curry Lentils,Food - Canned Goods,1.1916261615,5.79,mastercard,,Kenya,,
4/6/2024,60-6374634,Female,Egg Noodles,Food - Grains,0.2432827016,2.29,bankcard,,Kenya,,34.4212109
3/10/2023,56-4175549,Female,Sweet Potato & Kale Hash,Food - Prepared Foods,3.6444148359,5.49,visa,,Kenya,1.0931431,
6/24/2021,28-1120991,Male,LED Canopy Lights,Outdoor,0.5286408547,29.99,bankcard,,Kenya,1.2481932,
4/14/2025,70-3424550,Female,Measuring Cups Set,Kitchen,18.6695255938,19.99,instapayment,,Kenya,,
4/4/2021,50-7747485,Male,Suction Cup Hooks,Home,23.6666153354,9.99,,,Kenya,,34.4530968
3/23/2025,89-5366157,Male,Raspberry Vanilla Greek Yogurt,Food - Dairy,7.7435775242,3.49,bankcard,,Kenya,,41.8551162
2/15/2025,38-0247186,Female,Essential Oils Diffuser Necklace,Health,36.1557399973,19.99,,,Kenya,,36.8219462
7/7/2021,21-0187812,Female,Smart Light Switch,Smart Home,28.061495949,29.99,visa,,Kenya,,37.0722303
6/7/2025,94-8348476,Female,Children's Science Experiment Lab Kit,Toys,9.2857922889,29.99,mastercard,,Kenya,1.0784436,
3/26/2022,44-8034737,Male,Mashed Sweet Potatoes,,10.6659808375,3.99,,,Kenya,,37.0722303
9/19/2024,07-9023846,Female,Cauliflower Rice Stir-Fry,,10.5476471779,4.99,instapayment,,Kenya,,
10/17/2021,60-1521355,Female,Gaming Mousepad,Gaming,1.9429284256,19.99,,,,-1.2816645,
11/13/2023,69-7405004,Female,Almond Joy Protein Bars,Food - Snacks,11.6552307854,1.99,,,Kenya,,37.5833061
11/6/2024,31-7738505,Female,Frozen Mixed Vegetables,Food - Frozen,32.2307946091,1.99,americanexpress,,Kenya,0.202957,
8/11/2022,18-4869361,Female,Pet Bed,Pets,8.6579958555,39.99,visa,,Kenya,-0.677334,
8/4/2023,06-4978093,Male,Athletic Sports Bra,Clothing - Activewear,0.7327760947,24.99,americanexpress,,Kenya,,37.2634146
1/19/2025,36-1487852,Female,Garden Tool Set with Carrying Bag,Garden,0.8179570565,39.99,,,Kenya,,
6/4/2023,52-8337152,Male,Gaming Mousepad,Gaming,2.7672434599,19.99,americanexpress,,Kenya,,
4/23/2024,73-7660598,Female,Wireless HDMI Receiver,Electronics,10.1144623058,49.99,mastercard,,Kenya,,
12/8/2022,01-6977492,Female,Cheesy Broccoli Soup Mix,Food - Soups,6.908438569,2.99,mastercard,,Kenya,-0.7171778,
7/8/2025,09-9871853,Male,Reusable Snack Bags,Kitchen,12.6415442089,14.99,bankcard,,Kenya,-1.0387569,
4/11/2023,80-2935967,Male,Insulated Wine Tote,Accessories,10.9211342594,24.99,americanexpress,,Kenya,-0.4993281,
9/29/2022,61-4914407,Female,Coffee Subscription Service,Food,4.9252623767,29.99,,,Kenya,,35.286286
3/3/2021,71-9320174,Female,Portable Air Pump,Outdoor,13.8692674174,19.99,instapayment,,Kenya,-0.5388381,37.4596409
10/24/2022,04-8652676,Female,Organic Tomato Ketchup,Food - Condiments,3.3978737679,3.49,americanexpress,,Kenya,0.5695252,34.5583766
9/5/2021,31-5225543,Female,Organic Cereal Bars,Food - Snacks,15.6669305931,4.29,visa,,Kenya,,38.5559336
7/5/2021,67-8607898,Female,Diced Tomatoes (canned),Food - Canned Goods,11.9414486843,1.49,bankcard,,Kenya,,
8/17/2021,06-9200046,Female,Survival Gear Kit,Outdoor,16.362912623,59.99,visa,,Kenya,,39.9093269
9/20/2025,24-2676780,Male,Beef Tacos,Food - Meat,9.6281371548,5.49,,,Kenya,,36.3642919
10/30/2023,18-0363324,Male,Almond Flour Pancake Mix,Food - Baking,1.054851769,5.99,,,Kenya,,36.7018311
4/17/2023,20-4611392,Male,Vegan Tacos,Food - Frozen Foods,11.509489147,7.49,instapayment,,Kenya,1.2481932,35.1103736
4/8/2023,07-5040607,Female,Handheld Vacuum,Home Appliances,19.1080855052,79.99,bankcard,,Kenya,-0.0917016,
8/13/2023,09-8605125,Female,Home Brewing Starter Kit,Food,40.7173619109,79.99,,,Kenya,,36.4310251
1/11/2025,38-1726172,Male,Canvas Wall Art,Home,1.2931508181,39.99,bankcard,,Kenya,,
10/9/2022,49-5158003,Male,High-Pressure Handheld Shower Head,Bathroom,10.3671127222,39.99,instapayment,,Kenya,-3.5106508,39.9093269
9/3/2023,19-6750252,Male,High-Low Hem Tee,Clothing - Tops,0.8039590485,22.99,,,Kenya,,
4/7/2025,77-7816274,Female,Mini Hand Gesture Drone,,0.4822647727,29.99,,,Kenya,-0.3688967,
6/5/2023,05-6414156,Male,Pear and Gorgonzola Salad,Food - Salads,0.2733845499,5.49,,,Kenya,0.393611,34.305278
3/27/2021,98-5457783,Female,Pet Travel Backpack Carrier,Pets,9.0128783758,49.99,,,Kenya,0.0514721,
8/4/2025,46-4883582,Female,Pet Safety Harness,Pets,5.3803654231,24.99,bankcard,,Kenya,1.3081095,
8/13/2022,29-8829995,Female,Garlic and Herb Cream Cheese,Food - Dairy,0.800185298,3.49,,,Kenya,,
3/6/2023,49-2793872,Female,Multifunctional Pocket Tool,Tools,10.1304886044,19.99,bankcard,,Kenya,,36.080026
1/3/2024,22-7866931,Male,Dark Chocolate Covered Raisins,Food - Snacks,45.8676225649,3.99,instapayment,,Kenya,,
6/29/2021,98-3914847,Male,Honey Garlic Chicken,Food - Meat,0.962592708,8.49,instapayment,,Kenya,0.3332218,34.4877423
10/4/2022,36-6513945,Male,Portable Projector,Electronics,0.8750080854,199.99,bankcard,,Kenya,,35.6040785
9/1/2024,65-3641573,Male,Vegetable Fried Rice Mix,Food - Frozen Food,10.2927782861,3.99,,,Kenya,3.1155165,35.6040785
5/7/2025,98-5241434,Male,Vegan Protein Powder,Health,16.2128912309,34.99,,,Kenya,,
3/26/2022,83-6166913,Male,Stainless Steel BBQ Grill Set,Outdoor,3.769547905,49.99,instapayment,,Kenya,0.5142775,35.2697802
6/17/2023,03-7764084,Female,Compact Dishwasher,Home Appliances,1.7830532648,299.99,visa,,Kenya,,
6/27/2025,91-9700008,Female,Herbed Mushroom Risotto,Food - Prepared Foods,1.9930784505,5.49,visa,,Kenya,,
9/2/2022,12-6254650,Female,Wireless Earbuds,Audio,40.6032103128,69.99,bankcard,,Kenya,,36.7018311
10/11/2024,77-5619112,Female,Infrared Thermometer Gun,Health,21.8301697374,29.99,,,Kenya,,
10/31/2021,56-9116319,Male,Overnight Duffle Bag,Travel,1.7610906482,34.99,bankcard,,Kenya,-1.1748105,36.8304102
4/22/2021,60-1526758,Female,Nail Polish Set,Beauty,15.6560067062,25.0,,,Kenya,,
7/17/2021,03-1003053,Female,Vegetable Lentil Soup,Food - Canned Goods,8.1125417359,3.49,americanexpress,,Kenya,-1.2816645,36.8458837
1/17/2025,,Male,Pork Tenderloin,Food - Meat,1.2061395501,10.99,,,Kenya,,
7/14/2023,72-3645642,Male,High-Speed Blender,Kitchen,0.9886644546,99.99,bankcard,,Kenya,,37.9952144
7/9/2021,92-9643178,Male,Pet Camera with Treat Dispenser,Pets,8.6378596268,149.99,instapayment,,Kenya,,
11/9/2021,09-7976636,Female,Raspberry Limeade,Food - Beverages,20.8383666876,1.99,,,Kenya,3.5399846,39.0528407
2/18/2023,77-7199464,Female,Non-Toxic Concrete Sealer,Home Improvement,2.6328664895,39.99,bankcard,,,-0.677334,34.779603
10/11/2025,91-8246060,Female,Organic Almond Flour,Food - Baking,5.7862138689,6.99,instapayment,,Kenya,-1.3750813,37.9952144
11/19/2023,14-4972616,Male,Herb-Infused Olive Oil,Food - Oils,10.8330543296,8.99,,,Kenya,0.6812449,
6/28/2021,79-6894291,Female,Pumpkin Spice Latte Mix,Food - Beverages,1.0149555431,3.29,bankcard,,Kenya,-0.4993281,
7/30/2023,85-2936118,Female,Instant Read Meat Thermometer,Kitchen,8.310824279,24.99,americanexpress,,Kenya,-0.7171778,36.4310251
10/15/2025,83-3115085,Female,Electric Blanket,Home,2.2101439003,59.99,bankcard,,Kenya,0.0351644,
8/13/2025,85-2018159,Male,Fitness Tracker,Fitness,11.0694189152,49.99,visa,,Kenya,,34.5583766
7/21/2023,32-2253641,Female,Organic Fruit Salad,Food - Produce,3.3530332445,4.49,visa,,Kenya,,
12/29/2022,15-5705414,Female,Warm Wool Sweater,Clothing - Tops,1.1273113183,59.99,bankcard,,Kenya,0.355636,37.5833061
6/12/2022,95-1505637,Female,Wall Decals for Kids,Home,3.2901968684,24.99,mastercard,,Kenya,,
7/22/2022,72-9214825,Female,Wireless Induction Charger,Electronics,25.0113725878,19.99,bankcard,,Kenya,-0.0917016,
8/25/2023,85-2777205,Female,Organic Green Lentils,Food - Grocery,12.176103841,3.99,bankcard,,Kenya,-0.5388381,
3/12/2024,16-4497975,Male,Blackberry Compote,Food - Condiments,5.6873402683,5.29,,,Kenya,,
